hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,policy,run,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta
0.3400410527087457,0.6599589472912544,0.22727272727272727,0.8409090909090909,1.0,0.0,5.988851117690279,27.222050534955816,0.073469851120576,81846,112,44,20,0,eval,dqn,5,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.27,0.8,1.0,0.0,5.512806038149819,22.051224152599275,0.09069791255848493,81846,101,50,27,0,eval,dqn,6,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2755102040816326,0.8163265306122449,1.0,0.0,5.550252788226342,22.654093013168747,0.08828426716697096,81846,103,49,27,0,eval,dqn,7,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1792452830188679,0.8867924528301887,1.0,0.0,5.291493727315076,19.96790085779274,0.10016075371385237,81846,95,53,19,0,eval,dqn,8,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2553191489361702,0.851063829787234,1.0,0.0,5.728700523223498,24.37744903499361,0.08204303892212093,81846,107,47,24,0,eval,dqn,9,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19767441860465115,0.8837209302325582,1.0,0.0,6.22572307263362,28.956851500621493,0.06906828250844449,81846,114,43,17,0,eval,dqn,10,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1792452830188679,0.9245283018867925,1.0,0.0,5.301639267805757,20.00618591624814,0.09996907998219133,81846,94,53,19,0,eval,dqn,11,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.34444444444444444,0.8666666666666667,1.0,0.0,5.925009200361351,26.333374223828226,0.07594924915433983,81846,110,45,31,0,eval,dqn,12,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24468085106382978,0.8936170212765957,1.0,0.0,5.88391125841516,25.037920248575148,0.07987883898279513,81846,107,47,23,0,eval,dqn,13,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.25,0.86,1.0,0.0,5.548435703324042,22.19374281329617,0.09011548961456872,81846,100,50,25,0,eval,dqn,14,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19387755102040816,0.8979591836734694,1.0,0.0,5.614370843106996,22.91579935962039,0.08727603033233797,81846,102,49,19,0,eval,dqn,15,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.33695652173913043,0.7391304347826086,1.0,0.0,5.730047022808525,24.913247925254456,0.08027857331169608,81846,109,46,31,0,eval,dqn,16,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.28846153846153844,0.8269230769230769,1.0,0.0,5.359807283150547,20.614643396732877,0.09701841363489078,81846,97,52,30,0,eval,dqn,17,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.18888888888888888,0.9333333333333333,1.0,0.0,6.038483895275231,26.83770620122325,0.07452201708314554,81846,110,45,17,0,eval,dqn,18,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2375,0.875,1.0,0.0,6.3578176375067175,31.789088187533586,0.06291467022273134,81846,121,40,19,0,eval,dqn,19,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32142857142857145,0.7619047619047619,1.0,0.0,6.262029174007541,29.819186542893053,0.06707091077495102,81846,116,42,27,0,eval,dqn,20,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.14583333333333334,0.9583333333333334,1.0,0.0,5.816203846523612,24.234182693848382,0.08252805655821358,81846,104,48,14,0,eval,dqn,21,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32,0.76,1.0,0.0,5.541042223824914,22.164168895299657,0.09023573179972197,81846,101,50,32,0,eval,dqn,22,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.18518518518518517,0.9259259259259259,1.0,0.0,5.2113682547269535,19.301363906396123,0.10361962033870757,81846,93,54,20,0,eval,dqn,23,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.21,0.9,1.0,0.0,5.39580652883658,21.58322611534632,0.09266455298718944,81846,100,50,21,0,eval,dqn,24,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19,0.92,1.0,0.0,5.604946575898716,22.419786303594865,0.0892069162889083,81846,100,50,19,0,eval,dqn,25,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.14705882352941177,0.9019607843137255,1.0,0.0,5.5001704475579665,21.569295872776337,0.0927243991550182,81846,99,51,15,0,eval,dqn,26,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19767441860465115,0.9302325581395349,1.0,0.0,6.162037118584955,28.660637760860254,0.06978211778424744,81846,114,43,17,0,eval,dqn,27,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24528301886792453,0.8301886792452831,1.0,0.0,5.29520823405019,19.98191786434034,0.1000904924931752,81846,95,53,26,0,eval,dqn,28,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32926829268292684,0.8048780487804879,1.0,0.0,6.191957515221315,30.204670805957633,0.0662149246005196,81846,118,41,27,0,eval,dqn,29,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.20930232558139536,0.9302325581395349,1.0,0.0,6.300632125717536,29.3052657010118,0.06824712051428176,81846,115,43,18,0,eval,dqn,30,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.3333333333333333,0.7708333333333334,1.0,0.0,5.648327554544045,23.53469814393352,0.08498090724463084,81846,105,48,32,0,eval,dqn,31,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2549019607843137,0.8431372549019608,1.0,0.0,5.344516266028518,20.958887317758894,0.09542491305372681,81846,98,51,26,0,eval,dqn,32,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2608695652173913,0.8043478260869565,1.0,0.0,5.917238043290223,25.727121927348797,0.07773897156657593,81846,108,46,24,0,eval,dqn,33,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2619047619047619,0.8571428571428571,1.0,0.0,6.277665831534258,29.8936468168298,0.06690384790637259,81846,117,42,22,0,eval,dqn,34,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22115384615384615,0.8846153846153846,1.0,0.0,5.329453437400309,20.497897836155037,0.09757098098480703,81846,96,52,23,0,eval,dqn,35,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1702127659574468,0.9574468085106383,1.0,0.0,5.967439514456363,25.393359635984524,0.07876074803295552,81846,107,47,16,0,eval,dqn,36,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22727272727272727,0.8863636363636364,1.0,0.0,6.19221369001297,28.14642586369532,0.07105697930122279,81846,112,44,20,0,eval,dqn,37,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.14705882352941177,0.9411764705882353,1.0,0.0,5.584557776506546,21.900226574535477,0.09132325609477955,81846,99,51,15,0,eval,dqn,38,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2553191489361702,0.8297872340425532,1.0,0.0,5.794090582290712,24.655704605492392,0.08111713017337469,81846,107,47,24,0,eval,dqn,39,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.24444444444444444,0.8444444444444444,1.0,0.0,5.902972383838065,26.23543281705807,0.07623278083293583,81846,110,45,22,0,eval,dqn,40,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.27450980392156865,0.8627450980392157,1.0,0.0,5.337253272417482,20.93040498987248,0.09555476833667255,81846,98,51,28,0,eval,dqn,41,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22826086956521738,0.8478260869565217,1.0,0.0,5.974041940632965,25.97409539405637,0.07699979420486992,81846,109,46,21,0,eval,dqn,42,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.34615384615384615,0.8205128205128205,1.0,0.0,6.523207289181011,33.45234507272313,0.05978654099292996,81846,123,39,27,0,eval,dqn,43,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32,0.82,1.0,0.0,5.426639853271822,21.706559413087287,0.09213804739567169,81846,101,50,32,0,eval,dqn,44,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1276595744680851,0.9574468085106383,1.0,0.0,5.939035412033438,25.27249111503591,0.07913743013683748,81846,106,47,12,0,eval,dqn,45,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.15384615384615385,0.8974358974358975,1.0,0.0,6.631603735720627,34.008224285746806,0.058809303984689976,81846,122,39,12,0,eval,dqn,46,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2261904761904762,0.8809523809523809,1.0,0.0,6.303550128715558,30.01690537483599,0.06662912032486386,81846,116,42,19,0,eval,dqn,47,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.21428571428571427,0.9183673469387755,1.0,0.0,5.795664690140204,23.65577424547022,0.08454595394961442,81846,102,49,21,0,eval,dqn,48,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22916666666666666,0.8958333333333334,1.0,0.0,5.727317909711706,23.863824623798777,0.08380886264163422,81846,105,48,22,0,eval,dqn,49,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.37777777777777777,0.7333333333333333,1.0,0.0,5.874452496187292,26.10867776083241,0.07660288346736388,81846,110,45,34,0,eval,dqn,50,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.225,0.9,1.0,0.0,6.506574065054553,32.53287032527277,0.06147628475457095,81846,121,40,18,0,eval,dqn,51,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.30952380952380953,0.7857142857142857,1.0,0.0,6.174636677677196,29.403031798462838,0.06802019647866919,81846,117,42,26,0,eval,dqn,52,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.21428571428571427,0.8571428571428571,1.0,0.0,6.142454626255077,29.249783934547985,0.06837657346376932,81846,116,42,18,0,eval,dqn,53,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32222222222222224,0.7333333333333333,1.0,0.0,5.815556491736736,25.84691774105216,0.07737866541910483,81846,110,45,29,0,eval,dqn,54,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2127659574468085,0.8723404255319149,1.0,0.0,5.79669120956484,24.666771104531232,0.08108073778787384,81846,107,47,20,0,eval,dqn,55,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.23958333333333334,0.8125,1.0,0.0,5.6526446450510655,23.552686021046103,0.08491600483328521,81846,105,48,23,0,eval,dqn,56,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.23958333333333334,0.8958333333333334,1.0,0.0,5.754152611611776,23.975635881715732,0.08341801693465145,81846,104,48,23,0,eval,dqn,57,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.22826086956521738,0.9130434782608695,1.0,0.0,6.014587773924185,26.150381625757326,0.07648071942590931,81846,109,46,21,0,eval,dqn,58,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2558139534883721,0.813953488372093,1.0,0.0,6.0964540560073,28.35560026049907,0.07053280415954062,81846,114,43,22,0,eval,dqn,59,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.26666666666666666,0.8444444444444444,1.0,0.0,5.898178423525353,26.214126326779347,0.07629474181471677,81846,111,45,24,0,eval,dqn,60,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2604166666666667,0.8333333333333334,1.0,0.0,5.629243736116109,23.455182233817123,0.0852690028183387,81846,104,48,25,0,eval,dqn,61,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.16326530612244897,0.9183673469387755,1.0,0.0,5.686756939143654,23.21125281283124,0.0861651034576813,81846,102,49,16,0,eval,dqn,62,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.32954545454545453,0.7954545454545454,1.0,0.0,6.054052592846747,27.518420876576123,0.07267858897028552,81846,112,44,29,0,eval,dqn,63,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.3023255813953488,0.8604651162790697,1.0,0.0,6.182683745811408,28.75666858516934,0.06954908542610039,81846,114,43,26,0,eval,dqn,64,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.18518518518518517,0.8888888888888888,1.0,0.0,5.120170573157995,18.963594715399978,0.10546523641827452,81846,92,54,20,0,eval,dqn,65,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.1956521739130435,0.8913043478260869,1.0,0.0,5.893468980248953,25.623778174995447,0.07805250210726801,81846,109,46,18,0,eval,dqn,66,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.14772727272727273,0.9772727272727273,1.0,0.0,6.244117125444862,28.382350570203915,0.0704663271300588,81846,113,44,13,0,eval,dqn,67,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.19387755102040816,0.9183673469387755,1.0,0.0,5.575371713266833,22.756619237823806,0.08788651684586775,81846,102,49,19,0,eval,dqn,68,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.23255813953488372,0.9069767441860465,1.0,0.0,6.262658701069487,29.128645121253427,0.0686609346804366,81846,115,43,20,0,eval,dqn,69,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2840909090909091,0.8636363636363636,1.0,0.0,6.033032423112869,27.42287465051304,0.07293181424226008,81846,112,44,25,0,eval,dqn,70,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2,0.9111111111111111,1.0,0.0,5.993535196019048,26.6379342045291,0.07508089721386695,81846,110,45,18,0,eval,dqn,71,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2962962962962963,0.8333333333333334,1.0,0.0,5.153745752586884,19.087947231803273,0.10477816056970816,81846,92,54,32,0,eval,dqn,72,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2755102040816326,0.8571428571428571,1.0,0.0,5.6299994905204915,22.979589757226496,0.08703375565575756,81846,103,49,27,0,eval,dqn,73,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2857142857142857,0.9047619047619048,1.0,0.0,6.286257182144647,29.9345580102126,0.0668124112377965,81846,117,42,24,0,eval,dqn,74,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.25510204081632654,0.8367346938775511,1.0,0.0,5.538136356774512,22.604638190916376,0.08847741702867404,81846,102,49,25,0,eval,dqn,75,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2608695652173913,0.8695652173913043,1.0,0.0,5.8915783006214415,25.615557828788877,0.07807755011105927,81846,109,46,24,0,eval,dqn,76,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
